time		accX		s_accX		accX_var	accY		s_accY		accY_var	accZ			   		s_accZ		accZ_var	pitch		s_pitch		pitch_var	roll		s_roll		roll_var	yaw			s_yaw		yaw_var
5.350000	0.017822	0.014450	0.000000	0.002594	0.004147	0.000000	-0.985947	-0.987158	0.000000	-0.002654	-0.001638	0.000000	-0.010252	-0.006933	0.000000	0.000876	-0.000708	0.000000
5.400000	0.013809	0.014038	0.000000	0.002579	0.002957	0.000000	-0.987030	-0.986981	0.000000	-0.005101	-0.000959	0.000000	-0.001926	-0.004285	0.000000	0.000938	0.001631	0.000000
5.450000	0.012833	0.015048	0.000000	0.003555	0.002762	0.000000	-0.987976	-0.988370	0.000000	-0.000319	-0.002462	0.000000	-0.000666	-0.002602	0.000000	0.005596	0.003256	0.000000
5.500000	0.013855	0.014645	0.000000	0.001556	0.002762	0.000000	-0.987976	-0.989178	0.000000	0.004554	-0.001515	0.000000	0.006482	0.001222	0.000000	0.005688	0.004451	0.000000
5.550000	0.016922	0.013657	0.000000	0.003525	0.002551	0.000000	-0.992920	-0.989365	0.000000	-0.008789	-0.001246	0.000000	-0.006650	0.000744	0.000000	0.003181	0.003753	0.000000
5.600000	0.015808	0.013660	0.000000	0.002594	0.003140	0.000000	-0.989990	-0.989175	0.000000	0.002081	-0.002684	0.000000	0.008869	-0.001170	0.000000	0.006853	0.002802	0.000000
5.650000	0.008865	0.013834	0.000000	0.001526	0.003751	0.000000	-0.987961	-0.988788	0.000000	-0.003758	-0.004345	0.000000	-0.004313	-0.003805	0.000000	-0.002555	0.001149	0.000000
5.700000	0.012848	0.012576	0.000000	0.006500	0.003784	0.000000	-0.987030	-0.988770	0.000000	-0.007505	0.007993	0.000000	-0.010238	-0.001134	0.000000	0.000841	0.004943	0.000000
5.750000	0.014725	0.011627	0.000000	0.004608	0.004144	0.000000	-0.986038	-0.988376	0.000000	-0.003756	0.004374	0.000000	-0.006694	-0.003770	0.000000	-0.002577	0.003511	0.000000
5.800000	0.010635	0.016617	0.000000	0.003693	0.020816	0.000000	-0.992828	-0.987985	0.000000	0.052904	0.007320	0.000000	0.006704	-0.009161	0.000000	0.022154	0.012039	0.000000
5.850000	0.011063	0.009573	0.000000	0.004395	0.057144	0.000000	-0.988022	-0.988351	0.000000	-0.016016	0.008132	0.000000	-0.004310	-0.012829	0.000000	-0.000309	0.027281	0.000000
5.900000	0.033813	-0.001938	0.000000	0.084885	0.099725	0.000000	-0.986008	-0.988339	0.000000	0.010974	0.007199	0.000000	-0.031270	-0.007116	0.000000	0.040087	0.080083	0.000000
5.950000	-0.022369	-0.014999	0.000000	0.188141	0.120047	0.000000	-0.988861	-0.986963	0.000000	-0.003446	-0.004899	0.000000	-0.028576	-0.005724	0.000000	0.077052	0.076556	0.000000
6.000000	-0.042831	-0.034201	0.000000	0.217514	0.131409	0.000000	-0.985977	-0.986765	0.000000	-0.008422	-0.011726	0.000000	0.021872	0.002763	0.000000	0.261432	0.067338	0.000000
6.050000	-0.054672	-0.016293	0.000000	0.105301	0.143567	0.000000	-0.985947	-0.987158	0.000000	-0.007585	-0.013528	0.000000	0.013661	0.007154	0.000000	0.004519	0.025485	0.000000
6.100000	-0.084946	-0.004675	0.000000	0.061203	0.116696	0.000000	-0.987030	-0.987762	0.000000	-0.050150	0.000549	0.000000	0.038126	0.013154	0.000000	-0.046400	0.001090	0.000000
6.150000	0.123352	0.020734	0.000000	0.145676	0.089709	0.000000	-0.987976	-0.987372	0.000000	0.001965	-0.001931	0.000000	-0.009315	0.008228	0.000000	-0.169175	-0.097077	0.000000
6.200000	0.035721	0.008710	0.000000	0.053787	0.090649	0.000000	-0.991882	-0.989536	0.000000	0.066938	0.000242	0.000000	0.001425	-0.001745	0.000000	-0.044927	-0.068696	0.000000
6.250000	0.084213	0.022482	0.000000	0.082581	0.103998	0.000000	-0.984024	-0.989725	0.000000	-0.020822	0.000520	0.000000	-0.002755	-0.012684	0.000000	-0.229402	-0.015113	0.000000
6.300000	-0.114792	-0.002051	0.000000	0.110001	0.075711	0.000000	-0.996765	-0.990713	0.000000	0.003279	-0.010885	0.000000	-0.036207	-0.037596	0.000000	0.146425	0.074143	0.000000
6.350000	-0.016083	-0.027567	0.000000	0.127945	0.061536	0.000000	-0.987976	-0.990335	0.000000	-0.048761	-0.038983	0.000000	-0.016566	-0.033003	0.000000	0.221514	0.139279	0.000000
6.400000	0.000687	-0.040662	0.000000	0.004242	0.032565	0.000000	-0.992920	-0.991122	0.000000	-0.055056	-0.030655	0.000000	-0.133877	-0.036781	0.000000	0.277104	0.220043	0.000000
6.450000	-0.091858	-0.000168	0.000000	-0.017090	0.018332	0.000000	-0.989990	-0.989175	0.000000	-0.073553	-0.031646	0.000000	0.024391	-0.022117	0.000000	0.280751	0.183843	0.000000
6.500000	0.018738	0.006250	0.000000	-0.062271	-0.015051	0.000000	-0.987961	-0.988788	0.000000	0.020815	-0.011562	0.000000	-0.021648	-0.021327	0.000000	0.174421	0.162675	0.000000
6.550000	0.087677	0.007886	0.000000	0.038834	0.000452	0.000000	-0.987030	-0.988770	0.000000	-0.001676	-0.007721	0.000000	0.037114	0.019040	0.000000	-0.034572	0.073054	0.000000
6.600000	0.016006	0.030768	0.000000	-0.038971	-0.002991	0.000000	-0.986038	-0.988376	0.000000	0.051660	0.010367	0.000000	-0.012614	0.009446	0.000000	0.115671	0.035583	0.000000
